geneID	geneSymbol	bioType	annotationLevel	S-CTL-001	S-CTL-002	S-CTL-003	S-KD-001	S-KD-002	S-KD-003
ENSG00000213050.5	TPM3P1	processed_pseudogene	1	1	0	1	0	0	0
ENSG00000213051.3	RPL5P5	processed_pseudogene	1	0	4	2	0	4	2
ENSG00000213055.3	EEF1B2P7	processed_pseudogene	1	0	2	3	0	0	0
ENSG00000213057.5	C1orf220	lncRNA	2	26	12	31	82	156	69
ENSG00000213058.3	AL365357.1	processed_pseudogene	1	794	957	1413	445	825	1534
ENSG00000213060.4	AL031864.1	processed_pseudogene	1	14	3	10	9	11	7
ENSG00000213061.2	PFN1P11	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213062.5	Z99572.1	lncRNA	2	114	64	69	296	190	194
ENSG00000213063.3	RPL29P7	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213064.10	SFT2D2	protein_coding	2	2948.23	2294.66	1753.43	4128.22	4915.59	4501.1
ENSG00000213065.2	AL009178.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213066.13	FGFR1OP	protein_coding	2	252	28	71	8	4	6
ENSG00000213067.2	AC092447.1	processed_pseudogene	1	4	3	3	4	2	4
ENSG00000213068.3	AL451050.1	processed_pseudogene	1	0	0	0	0	1	0
ENSG00000213069.3	KRT8P40	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213070.3	HMGB3P6	processed_pseudogene	1	5	4	2	4	9	2
ENSG00000213071.11	LPAL2	transcribed_unprocessed_pseudogene	2	0	0	0	2	5	2
ENSG00000213073.4	AL353625.1	transcribed_processed_pseudogene	1	66	40	63	461	297	213
ENSG00000213075.7	RPL31P11	transcribed_processed_pseudogene	1	2	0	3	0	3	1
ENSG00000213076.3	AL627422.1	processed_pseudogene	1	0	0	0	0	2	1
ENSG00000213078.3	AL390955.1	processed_pseudogene	1	3	1	0	0	0	0
ENSG00000213079.9	SCAF8	protein_coding	2	413	363	230	350	495	320
ENSG00000213080.3	AL354714.2	processed_pseudogene	1	288	259	159	291	258	215
ENSG00000213081.3	AC012362.1	processed_pseudogene	1	2	0	0	0	1	1
ENSG00000213082.3	PPP1R14BP2	processed_pseudogene	1	1	0	0	1	1	0
ENSG00000213083.3	AC010731.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213085.10	CFAP45	protein_coding	2	809	704	444	553.29	492.58	275.97
ENSG00000213087.3	AL356535.1	processed_pseudogene	1	9	11	25	9	6	15
ENSG00000213088.12	ACKR1	protein_coding	2	0	0	0	0	0	0
ENSG00000213089.4	PDCL3P5	processed_pseudogene	1	26	32	9	44	30	13
ENSG00000213090.2	AC007256.1	processed_pseudogene	1	74	58	52	67	152	59
ENSG00000213091.2	PHBP1	processed_pseudogene	1	1	0	1	0	2	0
ENSG00000213096.10	ZNF254	protein_coding	2	25376	19952	16950	22648	13532	10007
ENSG00000213100.2	KRT18P68	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213104.3	NPM1P46	processed_pseudogene	1	9	9	8	2	6	5
ENSG00000213107.2	AHCYP5	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213108.3	BTF3L4P3	processed_pseudogene	1	11	8	7	2	3	2
ENSG00000213109.4	AL365223.1	transcribed_processed_pseudogene	1	1004	1026	599	8	0	5
ENSG00000213110.2	AC019178.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213111.5	COX5BP2	transcribed_processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213113.3	TUBB8P8	unprocessed_pseudogene	1	5	3	2	4	4	1
ENSG00000213115.2	AC104131.1	processed_pseudogene	1	1	0	1	0	0	0
ENSG00000213117.4	AL021939.1	processed_pseudogene	1	6	5	2	3	1	5
ENSG00000213118.4	CHCHD2P4	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213120.3	LIN28AP1	processed_pseudogene	1	0	0	1	4	9	1
ENSG00000213121.2	AL590867.1	lncRNA	2	0	0	0	0	0	0
ENSG00000213122.4	RPL23AP46	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213123.11	TCTEX1D2	protein_coding	1	0	0	0	2	4	0
ENSG00000213126.2	AC092642.1	processed_pseudogene	1	1	0	0	0	0	0
ENSG00000213128.3	RPL32P31	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213130.3	EEF1DP5	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213131.3	YWHAZP4	processed_pseudogene	1	41	19	31	50	46	34
ENSG00000213133.4	PPP1R14BP5	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213137.3	ARF1P2	processed_pseudogene	1	1	1	15	9	14	9
ENSG00000213139.8	CRYGS	protein_coding	2	5683	5641	2977	7375	5077	3406
ENSG00000213140.3	ELK2AP	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213144.2	AC084880.1	processed_pseudogene	1	65	53	42	73	72	40
ENSG00000213145.9	CRIP1	protein_coding	2	1074	828	552	481	387	425
ENSG00000213147.3	RPL23AP60	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213148.3	AC073465.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213149.3	CNN2P9	processed_pseudogene	1	2	2	1	1	0	2
ENSG00000213150.2	AL512430.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213152.5	RPL7AP60	processed_pseudogene	1	8	12	16	54	89	37
ENSG00000213153.3	AP001979.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213155.4	AC007547.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213157.3	AC108734.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213158.6	GAPDHP36	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213159.4	CEND1P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213160.10	KLHL23	protein_coding	2	0	1	0	1	0	0
ENSG00000213167.3	RF00017	misc_RNA	3	0	0	0	0	0	0
ENSG00000213169.3	AC069218.1	processed_pseudogene	1	9	9	5	6	5	7
ENSG00000213170.3	SAR1AP2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213171.2	LINGO4	protein_coding	2	0	0	0	1	1	0
ENSG00000213172.3	AL031985.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213174.3	AC026316.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213176.4	RPL13P6	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213177.3	PRDX2P4	processed_pseudogene	1	2	0	1	0	2	0
ENSG00000213178.3	RPL22P1	processed_pseudogene	2	822	731	713	896	915	781
ENSG00000213179.4	RPL17P41	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213180.4	RPL36AP48	processed_pseudogene	1	0	0	1	1	0	0
ENSG00000213181.3	OR10N1P	transcribed_unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000213182.4	OR10D5P	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000213183.3	RPS7P8	processed_pseudogene	1	0	0	3	1	2	6
ENSG00000213184.3	AP003040.1	processed_pseudogene	1	1	0	0	0	0	0
ENSG00000213185.7	FAM24B	protein_coding	2	0	0	0	0	0	0
ENSG00000213186.8	TRIM59	protein_coding	2	0	0	0	0	0	0
ENSG00000213187.3	COPS5P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213188.3	YBX1P4	processed_pseudogene	1	6	4	2	7	2	2
ENSG00000213189.5	BTF3L4P2	processed_pseudogene	1	691	719	827	336	282	343
ENSG00000213190.3	MLLT11	protein_coding	2	2356	2756	1888	5526	5735	2853
ENSG00000213194.3	CDK7P1	processed_pseudogene	1	1	1	4	0	1	0
ENSG00000213197.3	AC012066.1	processed_pseudogene	1	19	11	33	25	35	7
ENSG00000213199.8	ASIC3	protein_coding	2	0	0	0	0	0	0
ENSG00000213201.3	FABP5P10	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213203.3	GIMAP1	protein_coding	2	5273	3432	1822	3400	2962	1414
ENSG00000213204.8	AL049697.1	protein_coding	2	2351	1928	1115	1185	1017	624
ENSG00000213205.3	STRADBP1	processed_pseudogene	1	1	1	1	2	1	3
ENSG00000213209.2	AC005229.1	processed_pseudogene	1	0	1	0	0	0	0
ENSG00000213210.4	AC005229.2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213211.2	KRT18P64	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213212.3	NCLP1	processed_pseudogene	1	0	0	2	0	7	2
ENSG00000213213.13	CCDC183	protein_coding	2	0	0	0	0	0	0
ENSG00000213214.4	ARHGEF35	protein_coding	2	5168	4095	2050	3929	4203	2043
ENSG00000213215.5	OR2F1	protein_coding	2	0	0	0	0	0	0
ENSG00000213216.2	AC007066.1	processed_pseudogene	1	0	0	1	0	2	2
ENSG00000213218.10	CSH2	protein_coding	2	0	0	0	0	0	0
ENSG00000213221.5	DNLZ	protein_coding	2	0	0	0	1	2	0
ENSG00000213222.3	AC093724.1	processed_pseudogene	1	24	27	9	33	37	11
ENSG00000213225.7	NOC2LP1	transcribed_processed_pseudogene	1	930	733	379	1699	1515	488
ENSG00000213226.4	AC242426.1	processed_pseudogene	1	1	1	0	2	0	3
ENSG00000213228.5	RPL12P38	transcribed_processed_pseudogene	1	26	33	22	28	16	21
ENSG00000213231.13	TCL1B	protein_coding	2	985	378	54	93	135	72
ENSG00000213232.2	PPP1R2P10	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213233.5	RPL23AP62	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213234.4	ST13P10	processed_pseudogene	1	0	0	0	1	1	0
ENSG00000213235.3	EEF1A1P16	processed_pseudogene	1	169	69	77	99	137	33
ENSG00000213236.3	YWHAZP2	processed_pseudogene	1	89	73	58	105	71	53
ENSG00000213237.4	PTMAP10	processed_pseudogene	2	0	0	0	1	0	0
ENSG00000213238.6	AC008155.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213239.3	NPM1P32	processed_pseudogene	1	0	0	2	1	2	1
ENSG00000213244.3	HIST2H3DP1	unprocessed_pseudogene	1	548	704	546	279	496	644
ENSG00000213246.7	SUPT4H1	protein_coding	1	125342	101654	67723	75605	96853	66722
ENSG00000213247.3	AL355863.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213250.5	RBMS2P1	processed_pseudogene	1	12	11	9	9	10	10
ENSG00000213252.3	AP001282.1	processed_pseudogene	1	55	34	29	28	18	27
ENSG00000213253.5	RPL12P42	processed_pseudogene	1	8	13	7	6	2	3
ENSG00000213260.3	YWHAZP5	processed_pseudogene	1	81	66	59	62	68	48
ENSG00000213261.3	EEF1B2P6	processed_pseudogene	1	1342	1328	1668	985	1077	1338
ENSG00000213262.3	VDAC2P3	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213264.3	NIP7P2	processed_pseudogene	1	0	0	0	0	0	1
ENSG00000213265.8	TSGA13	protein_coding	2	6042	5464	2535	5396	5910	2554
ENSG00000213269.2	AC004386.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213270.5	RPL6P25	processed_pseudogene	1	3	1	0	0	1	0
ENSG00000213272.5	RPL7AP9	processed_pseudogene	1	1	3	2	4	0	3
ENSG00000213275.2	IFITM9P	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213277.3	MARCKSL1P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213279.2	Z97192.2	lncRNA	1	0	0	0	0	0	0
ENSG00000213280.2	AC090114.1	processed_pseudogene	1	13	12	21	6	11	18
ENSG00000213281.5	NRAS	protein_coding	2	4	3	5	11	10	7
ENSG00000213285.4	RPL23AP45	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213287.3	AP001102.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213290.4	PGK1P2	processed_pseudogene	1	0	7	8	5	3	10
ENSG00000213291.3	AC010099.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213293.4	AC012618.1	processed_pseudogene	1	0	0	0	1	1	0
ENSG00000213295.3	RPL22P10	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213296.4	AC005521.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213297.8	ZNF625-ZNF20	protein_coding	2	0	0	0	2	1	0
ENSG00000213300.5	HNRNPA3P6	processed_pseudogene	1	500	322	264	709	680	287
ENSG00000213301.2	HMGB3P11	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213302.3	AC015983.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213303.3	AC008481.1	processed_pseudogene	1	0	1	3	0	1	0
ENSG00000213304.3	AC008481.2	processed_pseudogene	1	1	0	1	0	2	0
ENSG00000213305.3	HNRNPCP6	processed_pseudogene	1	2	0	1	4	0	0
ENSG00000213307.4	RPL18P11	processed_pseudogene	1	16	33	27	113	311	123
ENSG00000213309.3	RPL9P18	processed_pseudogene	1	5	10	24	10	8	20
ENSG00000213310.3	CYCSP19	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213312.3	RPL7AP34	processed_pseudogene	1	0	2	0	0	0	0
ENSG00000213315.5	AL122020.1	processed_pseudogene	1	3	7	24	5	16	14
ENSG00000213316.9	LTC4S	protein_coding	1	442	467	195	262	355	154
ENSG00000213318.4	AC009078.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213326.4	RPS7P11	processed_pseudogene	1	1091	1333	1837	726	1106	1928
ENSG00000213328.3	AC104117.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213331.4	AC108073.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213332.4	SLC25A5P6	processed_pseudogene	1	3	0	3	0	3	0
ENSG00000213333.3	NPM1P50	transcribed_processed_pseudogene	1	0	1	0	1	1	0
ENSG00000213335.4	CLNS1AP1	processed_pseudogene	1	1	0	0	0	0	0
ENSG00000213337.9	ANKRD39	protein_coding	2	2863	2223	2114	1693	1871	1511
ENSG00000213338.3	ATF4P1	processed_pseudogene	1	0	1	0	2	7	2
ENSG00000213339.9	QTRT1	protein_coding	2	0	0	0	1	0	0
ENSG00000213341.11	CHUK	protein_coding	2	1682	2443	1595	4237	3156	2869
ENSG00000213343.5	RPL21P18	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213344.2	PCNPP3	processed_pseudogene	1	14	10	7	0	0	0
ENSG00000213347.10	MXD3	protein_coding	2	0	2	0	1	10	1
ENSG00000213352.3	GAPDHP44	processed_pseudogene	1	3	2	5	4	6	2
ENSG00000213355.3	CNN2P8	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213358.3	AC092933.1	unprocessed_pseudogene	1	1	0	1	1	0	0
ENSG00000213361.2	AC004884.1	processed_pseudogene	1	1	0	0	0	0	0
ENSG00000213362.3	FTH1P12	processed_pseudogene	1	8	6	5	7	7	7
ENSG00000213363.4	RPS3P6	processed_pseudogene	1	2	1	1	6	6	4
ENSG00000213365.3	AP000593.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000213366.13	GSTM2	protein_coding	2	0	0	0	24	10	9
ENSG00000213368.3	ST13P11	processed_pseudogene	1	3	1	2	0	0	0
ENSG00000213370.3	RANP6	processed_pseudogene	1	3	2	2	2	1	2
ENSG00000213371.4	NAP1L1P3	processed_pseudogene	1	24	8	4	2	3	0
ENSG00000213373.7	LINC00671	lncRNA	2	0	0	0	0	0	0
ENSG00000213376.4	GAPDHP71	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213380.15	COG8	protein_coding	2	14.5	14.37	13.06	3.51	0	0
ENSG00000213383.2	AC104297.1	processed_pseudogene	1	1	3	2	4	0	1
ENSG00000213384.2	EIF4E2P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213385.3	AC105052.2	processed_pseudogene	1	50.63	51	48.72	65.84	47.71	31.82
ENSG00000213386.3	AC022217.1	processed_pseudogene	1	0	3	1	2	4	0
ENSG00000213390.11	ARHGAP19	protein_coding	2	366	734	299	22	49	11
ENSG00000213393.5	AC091980.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213394.3	RPSAP46	processed_pseudogene	1	0	1	1	0	3	0
ENSG00000213397.10	HAUS7	protein_coding	2	148.94	149.83	119.55	509.72	197.19	81
ENSG00000213398.7	LCAT	protein_coding	1	5	4	1	5	10	2
ENSG00000213399.3	AC022210.1	processed_pseudogene	1	5	10	0	4	12	5
ENSG00000213400.3	RPL12P18	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213401.10	MAGEA12	protein_coding	2	5862	5461	2858	5299	5349	3107
ENSG00000213402.3	PTPRCAP	protein_coding	2	1	2	18	0	0	0
ENSG00000213403.2	CISD1P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213406.3	ANXA2P1	processed_pseudogene	1	4	7	6	0	0	0
ENSG00000213409.4	C1QBPP2	processed_pseudogene	1	6	13	4	2	8	4
ENSG00000213411.2	RBM22P2	processed_pseudogene	1	2	0	4	5	9	3
ENSG00000213412.3	HNRNPA1P33	processed_pseudogene	1	3	0	3	0	0	0
ENSG00000213413.2	PVRIG	protein_coding	2	285	110	128	167	111	59
ENSG00000213414.3	AC008677.1	processed_pseudogene	1	0	1	0	0	0	0
ENSG00000213416.4	KRTAP4-12	protein_coding	2	7142	7345	4930	7276	5782	2455
ENSG00000213417.3	KRTAP2-4	protein_coding	2	0	0	0	0	0	0
ENSG00000213420.8	GPC2	protein_coding	2	467	323	488	164	139	251
ENSG00000213421.4	AC099670.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213423.4	RBMX2P2	processed_pseudogene	1	0	0	0	1	0	1
ENSG00000213424.9	KRT222	protein_coding	2	0	0	0	4	1	0
ENSG00000213430.6	HSPD1P1	processed_pseudogene	1	467	399	292	519	459	302
ENSG00000213431.4	AC080014.1	processed_pseudogene	1	1	0	0	0	0	0
ENSG00000213432.2	RPL17P34	processed_pseudogene	1	1	3	4	3	3	5
ENSG00000213433.5	RPLP1P6	transcribed_processed_pseudogene	1	76	39	43	32	35	19
ENSG00000213434.2	VTI1BP2	processed_pseudogene	1	0	2	0	0	0	0
ENSG00000213435.3	ATP6V0CP3	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213438.2	YBX2P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213439.3	OR5AC1	polymorphic_pseudogene	2	0	0	0	0	0	0
ENSG00000213440.2	H2AFZP1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213442.5	RPL18AP3	processed_pseudogene	2	19891	22873	23228	7511	9478	11763
ENSG00000213443.2	AC007068.1	processed_pseudogene	2	212.97	227.66	202.89	196.33	262.41	199.79
ENSG00000213445.10	SIPA1	protein_coding	1	4894	4115	3657	4345	4010	2078
ENSG00000213448.3	RPS23P2	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213449.2	GAPDHP28	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213450.4	VDAC1P7	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213451.2	OR6C69P	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000213452.4	AKR1B1P2	processed_pseudogene	1	0	0	1	1	0	0
ENSG00000213453.3	FTH1P3	processed_pseudogene	1	25	7	34	58	60	31
ENSG00000213455.3	PPIAP82	processed_pseudogene	1	0	0	0	2	0	0
ENSG00000213461.3	AL672212.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213462.5	ERV3-1	protein_coding	2	0	0	0	0	0	0
ENSG00000213463.5	SYNJ2BP	protein_coding	2	9	3	0	2	4	1
ENSG00000213465.8	ARL2	protein_coding	2	3836	3601	2398	2370	3226	2139
ENSG00000213467.4	HMGB1P37	processed_pseudogene	1	3	0	2	2	2	1
ENSG00000213468.7	FIRRE	lncRNA	2	3716	4452	3960	1265	1323	1150.38
ENSG00000213470.4	AC073594.1	processed_pseudogene	1	0	0	0	4	1	0
ENSG00000213471.10	TTLL13P	protein_coding	2	26	30	42	53	21	46
ENSG00000213478.2	CFL1P2	processed_pseudogene	1	1	0	0	0	0	1
ENSG00000213480.3	AC093816.1	processed_pseudogene	1	0	1	0	0	3	1
ENSG00000213483.4	NDUFAF4P2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213484.2	EIF4A1P8	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213486.3	AC108039.1	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213487.3	ASS1P4	processed_pseudogene	1	4	1	1	0	1	0
ENSG00000213488.4	AC008716.1	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213489.3	AL627231.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213492.2	NT5C3AP1	transcribed_processed_pseudogene	1	155	155	108	100	107	59
ENSG00000213493.3	ACTN4P1	processed_pseudogene	1	0	3	0	1	1	0
ENSG00000213495.3	AC012498.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213498.3	TPT1P13	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213500.3	LAP3P2	processed_pseudogene	1	20	23	11	18	7	8
ENSG00000213509.4	PPIAP16	processed_pseudogene	1	12	6	8	5	8	7
ENSG00000213512.3	GBP7	protein_coding	2	913	813	416	838	1105	604
ENSG00000213513.3	IMPDH1P5	processed_pseudogene	1	87	62	75	99	106	30
ENSG00000213514.2	AL731556.1	processed_pseudogene	2	32	30	19	54	43	21
ENSG00000213516.10	RBMXL1	protein_coding	2	277	256	219	0	77	40
ENSG00000213519.2	AC132008.1	processed_pseudogene	1	4	0	1	0	0	0
ENSG00000213522.4	RAC1P5	processed_pseudogene	1	13	1	8	5	2	0
ENSG00000213523.10	SRA1	protein_coding	1	0	0	0	0	0	0
ENSG00000213525.3	FAM32CP	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213526.3	SETP8	processed_pseudogene	1	1	1	0	4	3	0
ENSG00000213527.5	AC026826.1	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213529.3	AL359073.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213530.3	MTHFD2P5	processed_pseudogene	1	0	0	0	4	13	3
ENSG00000213533.12	STIMATE	protein_coding	1	7	4	2	6	10	3
ENSG00000213536.2	GNG5P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213538.5	KRT8P41	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213539.4	YBX1P6	processed_pseudogene	1	1	1	1	0	1	0
ENSG00000213540.3	AL359504.1	processed_pseudogene	1	20	6	14	13	22	9
ENSG00000213542.3	AC007000.1	processed_pseudogene	1	49	60	57	82	66	79
ENSG00000213543.2	RARRES2P2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213547.3	VN1R64P	unitary_pseudogene	2	0	0	0	0	0	0
ENSG00000213548.3	PPIAP81	processed_pseudogene	1	0	0	0	0	0	2
ENSG00000213549.3	AC005077.1	processed_pseudogene	1	1	0	0	0	0	0
ENSG00000213551.5	DNAJC9	protein_coding	2	12208	8580	4987	13437	11398	5209
ENSG00000213553.4	RPLP0P6	processed_pseudogene	2	13224	14047	11669	5226	6504	7565
ENSG00000213556.3	AL359692.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213557.4	AC068050.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213558.3	HMGN2P32	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000213559.4	HNRNPA1P64	processed_pseudogene	1	2	2	4	2	0	1
ENSG00000213560.4	AC103591.1	processed_pseudogene	1	4	0	2	0	0	0
ENSG00000213561.4	AC103591.2	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213563.6	C8orf82	protein_coding	2	4515	3788	2908	3240	2048	1688
ENSG00000213568.4	HNRNPA1P13	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213569.4	AL390039.1	processed_pseudogene	1	12	20	8	19	19	5
ENSG00000213574.2	LDHAP5	processed_pseudogene	1	10	9	8	2	4	7
ENSG00000213578.6	CPLX3	protein_coding	2	74	128	92	366	822	417
ENSG00000213579.3	AL096829.1	processed_pseudogene	1	0	0	0	0	1	0
ENSG00000213585.11	VDAC1	protein_coding	2	0	0	0	0	0	0
ENSG00000213587.3	AC126120.1	processed_pseudogene	1	0	1	0	1	0	1
ENSG00000213588.6	ZBTB9	protein_coding	2	0	0	0	0	0	0
ENSG00000213590.2	AL807752.1	processed_pseudogene	2	10	10	8	28	24	4
ENSG00000213592.4	PPIAP42	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213593.10	TMX2	protein_coding	2	0	0	0	0	0	0
ENSG00000213594.4	GAPDHP25	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213598.4	AL049873.1	processed_pseudogene	1	392	459	617	237	393	456
ENSG00000213599.10	SLX1A-SULT1A3	lncRNA	2	614.32	615.29	826.75	1173.97	1179.57	1137.56
ENSG00000213600.3	U73169.1	lncRNA	2	0	0	5	3	0	0
ENSG00000213601.3	KRT18P19	processed_pseudogene	1	0	0	0	2	3	0
ENSG00000213604.4	AC022882.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213605.2	AC111200.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213606.3	AKR1B10P1	processed_pseudogene	1	0	0	0	1	0	0
ENSG00000213607.4	OR4A45P	unprocessed_pseudogene	2	0	0	0	0	0	0
ENSG00000213608.5	SLC25A14P1	processed_pseudogene	1	0	2	0	1	9	2
ENSG00000213609.3	RPL7AP50	processed_pseudogene	1	97	117	94	58	62	68
ENSG00000213612.3	FAM220CP	processed_pseudogene	1	1	2	0	0	0	0
ENSG00000213613.2	RPL11P3	processed_pseudogene	1	7	5	19	21	15	12
ENSG00000213614.9	HEXA	protein_coding	1	0	0	1	0	0	0
ENSG00000213619.10	NDUFS3	protein_coding	1	1533	1604	721	882	736	407
ENSG00000213620.3	AL121657.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213621.3	RPSAP54	processed_pseudogene	1	191	227	225	133	163	264
ENSG00000213625.9	LEPROT	protein_coding	2	0	0	0	0	0	0
ENSG00000213626.13	LBH	protein_coding	1	6	4	19	49	13	10
ENSG00000213630.3	BOLA3P3	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213638.6	ADAT3	protein_coding	2	202	180	59	157	870	355
ENSG00000213639.10	PPP1CB	protein_coding	2	2628	2014	906	2306	1964	995
ENSG00000213640.3	EEF1DP4	processed_pseudogene	1	0	0	0	1	3	0
ENSG00000213641.4	RPL7AP4	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213642.3	AC016769.1	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000213643.3	VN1R37P	processed_pseudogene	2	0	0	0	0	0	0
ENSG00000213644.2	SAPCD2P1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213645.2	SLC25A1P3	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213648.10	SULT1A4	protein_coding	2	3899	2962	2736	3432	3030	2134
ENSG00000213650.3	AC092447.2	processed_pseudogene	1	0	5	0	1	2	0
ENSG00000213652.3	HMGB3P30	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213653.4	RPL22P22	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213654.10	GPSM3	protein_coding	2	833.32	955.36	799.34	679.52	633.66	499.89
ENSG00000213655.4	AC010493.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213657.3	RPL31P44	processed_pseudogene	1	0	4	0	0	0	0
ENSG00000213658.11	LAT	protein_coding	1	715	569	640	463	826	973
ENSG00000213659.4	RSU1P3	processed_pseudogene	1	8	1	3	9	0	2
ENSG00000213661.3	AC106806.1	processed_pseudogene	1	0	1	1	0	0	0
ENSG00000213663.4	AC010409.1	processed_pseudogene	1	0	0	0	0	0	0
ENSG00000213664.4	RPS16P8	processed_pseudogene	1	0	0	0	0	0	0
